	hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa1814	0.0836486581373446	0.0900874011182138	0.177090828459581	0.162774039025176	0.160683456069222	0.110642699641948	0.166197806313887	0.125997271416619	0.0688677992881773	0.0978895099493963	0.0596163430216268	0.117348725796702	0.11703463280849	0.109958669921517	0.114831714122964	0.20308870906891	0.20529765937412	0.219614351098944	0.238230689215673	0.224826549141989	0.232313382105838	0.194344735036688	0.174916798128118	0.195616419533914	0.204839118157361	0.454839409677914	1	0.31654063096725	0.171175660208741	0.082460696130381	0.0814783817968448	0.0717298366535343	0.0125847920937451	0.0741770165119748	0.0168526712722301	0.0658487453544102	0.012746132269782	0.0161661940150049	0.013606781503051	0.0167539630921468	0.0130878829165139	0.0156956693758381	0.0148284720675497	0.0151508776730933	0.148712651498298	0.178309869309359	0.267949961218775	0.238183540301227	0.255249178094804	0.225802142447342	0.243771742178298	0.186196867264062	0.185690667633362	0.206935305932457	0.188196328139462	0.213285273261843	0.176969778420945	0.219673637988098	0.080949642380481	0.0815762489416549	0.11618556365684	0.0965183688856383	0.096198398036346	0.105973100205383	0.0597869760908951	0.0834345130184257	0.0655616189454479	0.0845756480214668	0.0548744034207959	0.0787898512369069	0.0637804835500796	0.0558388797075962	0.0858485708818889	0.0635291277037914	0.0379238145975623	0.0382167777862645	0.0510117264790945	0.0438770554051532	0.0415524911097293	0.054526212290743	0.176982737199168	0.0780435917158212	0.0608241295433738	0.103447171283728	0.108558823228734	0.0914513338977018	0.115459429514648	0.0360999072528445	0.0974443040957028	0.0771829041565734	0.118951881960361	0.0981715374181298	0.0178885226187989	0.0553368578463569	0.0540299219906531
hsa1815	0.0587887439613484	0.0604549562279268	0.187418473178016	0.174544052571672	0.157706832643487	0.105977733659102	0.163884405426801	0.120010701824683	0.0488153674944036	0.0752929646488915	0.0454934239511028	0.104638626920538	0.10343660560659	0.109065261671556	0.094738024408642	0.163679370912615	0.155750666464792	0.171955602236781	0.246541694069249	0.241120437600908	0.240516699431218	0.195125456317544	0.122504331829762	0.200949149305391	0.156697030289442	0.283056116692642	0.31654063096725	1	0.143387185777875	0.0736100676028799	0.0615386377615643	0.0626001802159656	0.0112817362359922	0.0621742949310119	0.0194916439926754	0.0540819523087879	0.0156386347633268	0.0182852221160569	0.017280367840737	0.0161925992527537	0.0195301167604328	0.020495849027965	0.0138885210063893	0.0139578588995257	0.140037172342187	0.134042346484378	0.24652598863912	0.189358968212335	0.195166261342649	0.18494060647406	0.201180302867282	0.175016452319813	0.179848775628854	0.178970947180278	0.139380224930179	0.175963805631666	0.16009941330826	0.189725408685873	0.0483279951727855	0.075020957083506	0.0938165041990783	0.0963807888156933	0.0806323555819624	0.0821009372216815	0.0558296945482425	0.0736106909623718	0.0628160641409677	0.0696605429148783	0.0486120852203779	0.0674727938789757	0.0622227789330824	0.0650447713374755	0.0620053884442613	0.0551147843687034	0.044399862413445	0.0314047545057245	0.0372001733566204	0.0493909041922454	0.0338697949907964	0.0494108403866326	0.108264986588216	0.0682361481115735	0.046269566515174	0.0923510591584643	0.0846687833795559	0.0906044016713187	0.10321749528931	0.0359300534582223	0.0610335842504315	0.0388990709218633	0.0942434777976591	0.0999209074834816	0.0200676568252338	0.0559214895344727	0.0436058602852674
hsa1816	0.0836758960808239	0.064484087351149	0.115406834531879	0.118989983525482	0.115987938617498	0.112986683861068	0.109217955804329	0.108703990150718	0.0810668704574256	0.0777667304150709	0.0856455889326097	0.143042721471316	0.137667967355197	0.15214030432948	0.12138633015225	0.1906229769446	0.18943760677892	0.212559649965669	0.157479558935953	0.138125630432341	0.147305642561901	0.229513972381201	0.229817185763529	0.215180247747407	0.528892898384835	0.155005006763224	0.171175660208741	0.143387185777875	1	0.0867491341328882	0.0752567727233537	0.0807626669698708	0.0115465527541316	0.0757597188674596	0.0110487721353139	0.07309225911764	0.0120528910312014	0.0159110552566944	0.0154185557425121	0.0144110335646007	0.0137400819238479	0.0125292182160245	0.0124539268765337	0.0129631062799047	0.095194686826255	0.236002983750814	0.209580778239004	0.208826457867033	0.209668924027815	0.188955528217789	0.194708371140307	0.160621635950492	0.142061960862753	0.16210280269309	0.243673429530794	0.203341761332425	0.200498180851941	0.190047373991803	0.0749342283851999	0.086786478548355	0.116850339942999	0.122924525609784	0.119805584253354	0.124573119674972	0.0436023577512151	0.054319877938186	0.057948764910371	0.0617671270569209	0.0528321563067018	0.0800059019023006	0.0949597673004408	0.049228444653165	0.0688306063185471	0.0549823525830025	0.0380362497832342	0.0498986438064827	0.0563031685950857	0.049272225951652	0.0399079882893422	0.0466806115013029	0.126652108570896	0.0806721788053944	0.0653856985213257	0.113010385925092	0.139098269369649	0.117325437338756	0.134392220084318	0.0518295639694305	0.0928037168793494	0.0606875397646411	0.108021607553878	0.094399711209039	0.0293324908869778	0.0449371467731172	0.0567842124722235
hsa185	0.249561759959821	0.211748083122252	0.0766992366276526	0.0893669340998641	0.096977930438654	0.0955056471529754	0.0887856565273525	0.0863697025697095	0.259655465348463	0.18228285906308	0.0642801317037758	0.102299978585781	0.0851385239701286	0.0981192336557966	0.116252146087213	0.0761480079098696	0.078854500934595	0.0967496062031837	0.0840228633953224	0.0818817626912544	0.0819331507383296	0.0887714674211113	0.114869536886228	0.0956988600864344	0.105880826910455	0.0946584181890313	0.082460696130381	0.0736100676028799	0.0867491341328882	1	0.119427536493748	0.128801385427266	0.019872282361405	0.0699548220378926	0.0137759880472314	0.237321812810412	0.0153376739044803	0.017130343616431	0.0197583947928641	0.0174920911733345	0.0168732716654775	0.0174365193852627	0.0157128401148722	0.0200022954089576	0.0755676616641848	0.143614572285084	0.0839412941160414	0.0891260518453654	0.0893302692732313	0.0900925123333744	0.0845608491336809	0.105697298023885	0.104646678581279	0.105342564907814	0.129483341447356	0.0924186377649068	0.087737240990861	0.103663439572085	0.15349652166218	0.26358253511038	0.147397023385213	0.216096567241741	0.238121695561747	0.221028051662354	0.203722289419538	0.161746464425921	0.212936941763416	0.188331312693863	0.0988094167673646	0.0945951843912507	0.0692227511833913	0.126733821668888	0.208667236355533	0.203669096773617	0.0460459836336681	0.0281884069066877	0.0409628414903923	0.0530260745862711	0.0732433360385172	0.0461422710832355	0.0909397452100353	0.103902742104387	0.189029401355657	0.231772677896523	0.228399364569611	0.219885926135166	0.219219598660669	0.070488491338201	0.116112630981015	0.152852629001053	0.12103514668426	0.105904208688056	0.0345409359187778	0.055419248628887	0.166512295705267
hsa1909	0.123286934107555	0.0934409947186013	0.055018349243008	0.0543443401532346	0.0637007982049185	0.0471811002989559	0.063208815525206	0.0551883730700919	0.11353829862274	0.086813927113565	0.0619127850394342	0.112438198850045	0.0896730318821716	0.0840670134940229	0.122272557720161	0.066523556564837	0.0810223573795854	0.081891126726109	0.0596986538150807	0.0647644267935294	0.0681711199953048	0.076099919008894	0.0842042442759441	0.0624888783067722	0.0773437164992525	0.0754359531934322	0.0814783817968448	0.0615386377615643	0.0752567727233537	0.119427536493748	1	0.543497460130221	0.0127223636027214	0.0793205211087438	0.0121827337700881	0.123858297445625	0.0099006981766031	0.01302326107767	0.0137130696346772	0.0134085455566952	0.011246310897422	0.012568680038946	0.0169893132519782	0.0206312425047335	0.0584079535353531	0.129401227396545	0.0808618732562733	0.0879708760085738	0.0730366508182354	0.075512721077998	0.0670944243139815	0.0808675485585217	0.0667333693197909	0.0632779667563354	0.0979439644133283	0.0632110842401925	0.0746432636117613	0.0913808141621555	0.0843143837055589	0.135438012991066	0.109011129886047	0.1359995755751	0.145485996041627	0.15604490194604	0.0902877224549768	0.107193148569686	0.110006307812762	0.0920630091635356	0.0578880653922964	0.0721204200531152	0.0771344387702126	0.0547541124511345	0.105273261947227	0.0703141615320679	0.0271563534569207	0.0200327281189942	0.0289182374572042	0.065435297718922	0.0686648389205775	0.0520599209880009	0.0648232951804651	0.0905626573587736	0.125499986835599	0.132298258761795	0.130311785137194	0.112913207259947	0.125662712020073	0.0402761169562214	0.101001009113349	0.0772690941732632	0.104888695062715	0.084256486467342	0.0265679579499087	0.149803435957809	0.104353517661046
hsa1910	0.125184639338713	0.0996842583792513	0.055483040865897	0.0593702839317724	0.0512180891158444	0.0546260518979237	0.0563914079209162	0.0573816066965665	0.126071815154173	0.0904672848503374	0.0648813462276496	0.112252651257255	0.084828983223653	0.0850897791937022	0.112746048086666	0.0766475663887693	0.0785341881162935	0.0884181320800657	0.0689474276559443	0.0667141719698055	0.0684195353109153	0.0898985540790744	0.0949823041059484	0.0807615836363892	0.0865378600658547	0.0745963429625041	0.0717298366535343	0.0626001802159656	0.0807626669698708	0.128801385427266	0.543497460130221	1	0.0146117374198786	0.111202740307075	0.0122194007963412	0.121930504833567	0.0146198981227878	0.012820560515752	0.0172890030861064	0.0152840347973366	0.0123014085317934	0.0135627716122134	0.0148665627257452	0.0165749316438105	0.0587695559780696	0.112732001632686	0.0778877102070669	0.0891170539240603	0.0785029212326292	0.085488013731212	0.0869473503126363	0.085530207569095	0.078768269401727	0.0682573075251038	0.090747779263388	0.0562653444451988	0.0657993238847922	0.096597522348138	0.0968357511147524	0.135596219971841	0.130364355565132	0.144125210792725	0.155518381335177	0.147303148800043	0.138465617930084	0.113475234847642	0.12907783345537	0.106759178940373	0.0674467179845266	0.0873036398806516	0.0744805997154267	0.0748243369284808	0.105164400143498	0.0688394283511604	0.0219067642137347	0.0228903636688368	0.0367089167459565	0.0616901916479565	0.0529502822161382	0.0558763373837961	0.0616633073242559	0.100814470040788	0.101676584375765	0.144949304006406	0.143810662432685	0.118750263086041	0.143336961043069	0.0602363443027022	0.0955088398428709	0.100013281260764	0.0971018144933972	0.0816126252627884	0.0269017106791398	0.145568958011516	0.0965267830069412
hsa222545	0.0231882789684816	0.0166644341981989	0.01360739684137	0.0136685061803087	0.0128398179252899	0.0197880047478553	0.0149375609436466	0.0142811020659156	0.0210249635179934	0.0142485814316432	0.0160186077705933	0.0161153145702916	0.015412077831941	0.0214354417626462	0.018773354286727	0.012099904420622	0.0132825832857278	0.0152096527774905	0.0190304444249832	0.0135408566047623	0.0153172465178524	0.0153611862270079	0.0142309562529504	0.0170399131920873	0.0135858402753394	0.0144835968789434	0.0125847920937451	0.0112817362359922	0.0115465527541316	0.019872282361405	0.0127223636027214	0.0146117374198786	1	0.016067222472489	0.0292347876514174	0.02174041475998	0.141660706455737	0.178069524787969	0.188383508466571	0.150562157152117	0.1570660363116	0.156197296129684	0.150377338110755	0.15667108466826	0.0144200279750903	0.0209936530560669	0.0126996284166144	0.0153077387005206	0.019725809512073	0.0132379163314861	0.0177207218351635	0.0135540865606341	0.0157490882706603	0.0145778859224959	0.0175762594431481	0.0182152082078323	0.0146949400807284	0.0201680688864795	0.0152537774031007	0.0182001216226331	0.0176801780755054	0.0160937165587726	0.0121234597339975	0.0168998907101339	0.014876496235376	0.0194327486107247	0.0137503651162978	0.0190410477904978	0.0153645949289514	0.0151827788640554	0.013954814201368	0.0133729200026341	0.0154894541654993	0.0180609112388184	0.0155578484904175	0.0115587071070133	0.0154336827969686	0.0126149484268194	0.0183577424111316	0.0134212851514718	0.0187772373601579	0.0152366024502926	0.0284022669525431	0.0155345445157134	0.0175558743281747	0.0139822221081654	0.0186230920173781	0.0130457684293409	0.0248874752319561	0.0145098663683784	0.0179078040639417	0.0132598369772789	0.0370516719989585	0.0132886053369629	0.023011211085866
hsa23620	0.0865299617632129	0.0856442559986174	0.0485304782722176	0.0612895356212702	0.0382522789171888	0.0554973624184381	0.0411608772015654	0.061510838288683	0.0604366232852877	0.0856633623582524	0.0526237332823153	0.0509063498212307	0.0669601541382552	0.098692513500278	0.0534852821439056	0.0736701112673797	0.0743817402301103	0.0900765866068662	0.0647876435714549	0.0555371385975719	0.0536036045227138	0.102056107403748	0.0841072732806717	0.111463071245614	0.0859036928740693	0.0600405063561916	0.0741770165119748	0.0621742949310119	0.0757597188674596	0.0699548220378926	0.0793205211087438	0.111202740307075	0.016067222472489	1	0.0149634680765163	0.0832464666612707	0.0161979854326932	0.0206836370091093	0.0136724184949962	0.0184732469719706	0.0137727012542156	0.0152348783183131	0.0151167296104947	0.0159273057037215	0.0410129826638449	0.103338657871258	0.0619451184862084	0.102969202485575	0.0924099740279427	0.0616410516345628	0.0822536705234233	0.0994430023021751	0.0939983836939346	0.0786006131313401	0.0881820008199592	0.0747021263202474	0.0806340739930522	0.0763049434807964	0.0821538859458233	0.0971303112752366	0.0793241312815866	0.103283649587142	0.105154679195451	0.0938725212723643	0.0666933086062796	0.057277486463808	0.0838162221496722	0.0818261332876047	0.0560294671339413	0.0852182654629125	0.0899988310698866	0.093798636286305	0.0722510432153826	0.0622757319472657	0.0237734175994213	0.0458349311138897	0.0342058437691789	0.043287098541689	0.0362637369492718	0.0452011215441048	0.0737547509493572	0.0817323497573769	0.0418835973469721	0.099796705629336	0.097010123177542	0.103628147101891	0.104965493892049	0.0656267549190692	0.114089105967763	0.0779933102018606	0.095461049330244	0.0849636378899526	0.0156871104542259	0.0406117290811898	0.045165521183293
hsa2550	0.0169027536152476	0.0167831585626072	0.0162013190942195	0.0124466555356525	0.0158826888302764	0.0119419806300064	0.0152363059822471	0.016220952906384	0.0128206519013174	0.0131147677453392	0.0136191938922567	0.0130580310252644	0.0143319701508681	0.015354234918243	0.0158558638288075	0.0128057418452202	0.0125411380657709	0.013067465102641	0.0134219905607969	0.0134350788043366	0.0124907572073731	0.0162904007141826	0.0131784683948329	0.0166250216055752	0.0116553019025001	0.0193730725673329	0.0168526712722301	0.0194916439926754	0.0110487721353139	0.0137759880472314	0.0121827337700881	0.0122194007963412	0.0292347876514174	0.0149634680765163	1	0.018938459212982	0.0350025171148457	0.0425437636446713	0.046634984853711	0.0561708487006887	0.0357610664993064	0.0494470444281289	0.0500131929601356	0.0526487781431338	0.0125538108343374	0.0151058400140125	0.0116890707987343	0.0122418217072069	0.0144966263027964	0.0124091026233395	0.0160179851093109	0.00986201730146383	0.0133614138919042	0.0108365259597078	0.0125593247396465	0.0157406488172594	0.0152474393035301	0.0149273886195117	0.0181068896405322	0.0211024991877934	0.0162198645102583	0.0129602680197643	0.0140460766182439	0.0145767088948776	0.012262064142033	0.014773710963597	0.0126702588329681	0.0146526225288994	0.0132702736985354	0.0152760147335259	0.0118822161071791	0.0132889300905162	0.0122461850770337	0.0139932742489684	0.0136611382896368	0.0131968089961959	0.0173548678708809	0.0118433516993594	0.0166314237388452	0.014549445248049	0.0127018978801145	0.0169160483804919	0.0248350812672256	0.0185786976525141	0.0191435282413975	0.0181106387829458	0.0126178144733455	0.0129878848628242	0.0148117207730429	0.0158361707954351	0.0146762959374779	0.0240582500640572	0.0282577309389402	0.0129650514262923	0.018753128940748
hsa2846	0.522575435265226	0.251252223430956	0.0644935453851571	0.0553310045914243	0.0597191485321774	0.0534600405684168	0.0622041508426698	0.0575610608333503	0.195697980910538	0.136608600898785	0.0654538086814654	0.0955841879411183	0.0692642106053228	0.0806442589617916	0.0774583677235569	0.0770110340263969	0.0790784234591616	0.107372081481467	0.0586200230990699	0.0539096641735323	0.0602760810016898	0.06581161618282	0.089803478104434	0.0813017800868686	0.0887078434095774	0.0709240462578448	0.0658487453544102	0.0540819523087879	0.07309225911764	0.237321812810412	0.123858297445625	0.121930504833567	0.02174041475998	0.0832464666612707	0.018938459212982	1	0.0181271307103226	0.0182805632735127	0.0195571713537583	0.0162802796723362	0.0167014308965745	0.014072676101864	0.0152936037891205	0.0143279255532809	0.060263844244878	0.123701569246739	0.0650907431601876	0.0842084482253928	0.0863737408577802	0.0680218545097977	0.071207177308791	0.0756206886299878	0.0714854346383264	0.0632273926126074	0.0937500733478944	0.0648658125096616	0.0637350813995039	0.0751962642987351	0.199056974301742	0.215799445650344	0.121439364062171	0.184505534504443	0.208252490055355	0.201948053387219	0.24878060436205	0.231075176598583	0.247388332905903	0.239123279115839	0.132014090507479	0.0917364274074405	0.0745992319882903	0.087849769348843	0.263298538621944	0.222390994454545	0.0472343891260107	0.0290802599998607	0.0476516094979945	0.0711223962781755	0.0842310963365024	0.0611612325445616	0.0752113607819636	0.120055300759326	0.196095569758389	0.192978549161609	0.194720068458464	0.155241708441089	0.173176309370597	0.0587094262189203	0.0783433667844175	0.192165501890971	0.0991995227690315	0.0877264380898835	0.0312705769465114	0.0605172838469302	0.184715606361675
hsa2911	0.0184343103776757	0.0204723961197876	0.0147399645575918	0.0113682914460723	0.0144528626310682	0.00892998678417585	0.0150591301626306	0.0143690542913433	0.0213982744134188	0.0122391045026258	0.0166285874982417	0.0169783571353578	0.0130714404667338	0.0130652756451851	0.0179077273601293	0.0129274529180915	0.0106909489093528	0.0168932793167043	0.0184675466952538	0.0150697459513911	0.0126094745358231	0.0132536383655241	0.0156265941130495	0.015548599929996	0.0116891762425223	0.0122711857384602	0.012746132269782	0.0156386347633268	0.0120528910312014	0.0153376739044803	0.0099006981766031	0.0146198981227878	0.141660706455737	0.0161979854326932	0.0350025171148457	0.0181271307103226	1	0.345762281865175	0.335068075847114	0.322530215949856	0.59566574896329	0.320923637756613	0.317843461052613	0.31571929569444	0.0174801757938844	0.0144740183329962	0.0121672849230452	0.0105456410023155	0.0132326450001433	0.0152256134145751	0.0143735348197625	0.0140788383801419	0.0135883204227455	0.0121550230993614	0.0169049250164193	0.0132134015591566	0.0153157783881193	0.0111624182976442	0.0195866140822024	0.0187051311902832	0.0180200908056522	0.0158790562719678	0.0154786798322989	0.0177976818020546	0.0143715356756715	0.0110475010591341	0.0142676019525633	0.0143223034024004	0.0119079109995429	0.0118385002728369	0.0131058116098758	0.0112742165074121	0.0184708019548826	0.0148819986136149	0.0147557804328017	0.0144256949418044	0.0125959459432899	0.0104190987518911	0.0151535960977677	0.01175018336005	0.0122746466787836	0.0154093913680271	0.0182975221960515	0.0146971178746041	0.0169521721582598	0.0166734639380871	0.0142662681354601	0.0172486792049448	0.0163415273226714	0.0204543435742003	0.0175594495181841	0.018126079307764	0.0205594984607161	0.0122157248671605	0.0208570922941897
hsa2912	0.0229181993887437	0.0181591184846581	0.0125126948090001	0.0137585845878773	0.0161946614125126	0.0135736164062434	0.0143641320055859	0.014182481327953	0.014527502779806	0.0129343783505922	0.0213167044186969	0.017614862953192	0.0165161175709751	0.0147208592427977	0.0146281428590978	0.0149052827981498	0.0157897516110703	0.016498892357973	0.0185417137911376	0.0164453874895307	0.0145094026275586	0.0139013648557065	0.0135799041603796	0.0127751002358187	0.0134276026572334	0.0145870179583071	0.0161661940150049	0.0182852221160569	0.0159110552566944	0.017130343616431	0.01302326107767	0.012820560515752	0.178069524787969	0.0206836370091093	0.0425437636446713	0.0182805632735127	0.345762281865175	1	0.696861492066509	0.414857702204629	0.343546246066606	0.422691967246221	0.410324404312021	0.411538507512999	0.013625609560601	0.0155803771307014	0.0149622505469667	0.0131009661610111	0.0141608659951136	0.0143481252479342	0.012271065404903	0.0145801461119508	0.0128505276196594	0.013975197465671	0.0141908391143021	0.0202442473748937	0.0183852668930007	0.0206450652365314	0.0145735758145995	0.017550540649222	0.0156672137743308	0.0188278287184294	0.0168054690014441	0.0172995911589168	0.0149657836380281	0.019117327078172	0.0169428228714808	0.0161970696401643	0.0159858197974143	0.0123849258914807	0.0155834841251941	0.0202803019713105	0.0161291720829734	0.0176724208680913	0.0175183890295056	0.0158600259668086	0.0139242831344153	0.0136442472343643	0.0161073622356714	0.0145019746927879	0.0133267950819381	0.01586587753544	0.0159084210439263	0.014876020613935	0.0153282822116404	0.0150532398525721	0.018269233515205	0.0204402777145973	0.0150308934410492	0.0140978008593854	0.0232197008028137	0.0178597977250808	0.0486119226149902	0.0179104784603141	0.0163502540727571
hsa2913	0.021773338928683	0.0307399168202806	0.0131885438601987	0.012794351402084	0.0131112665707869	0.0116655194111454	0.0138666893727214	0.0126241078439467	0.0158337235317884	0.0150988625179788	0.0147215337488165	0.0170138418963824	0.012541144669121	0.015238906996176	0.0151645219853846	0.0136122233620359	0.0148759788759745	0.0141403485273313	0.0154525641727131	0.0119522614759252	0.010972094496286	0.0122759526703794	0.0179800425064606	0.0142142125348986	0.0150690142072344	0.0157439773646965	0.013606781503051	0.017280367840737	0.0154185557425121	0.0197583947928641	0.0137130696346772	0.0172890030861064	0.188383508466571	0.0136724184949962	0.046634984853711	0.0195571713537583	0.335068075847114	0.696861492066509	1	0.412684526649842	0.343873537203105	0.424031086084933	0.413128246779073	0.423847517520515	0.015857567485985	0.0203656090731652	0.0134574760590581	0.0138375991954016	0.0172652880065674	0.0188188719210939	0.0149020599010735	0.013371461583022	0.0116536538160111	0.0125232096048906	0.013397684840947	0.0225860771622607	0.0119092128258621	0.013966347933774	0.020508742270424	0.0185848933063977	0.0145509508608187	0.0151296741423464	0.017280086881967	0.0145060303222896	0.0217388485811229	0.0188127441623338	0.0148211228848776	0.0158835022884376	0.0146606058439313	0.0145347753953434	0.014768010985626	0.014667167862568	0.0177258577182747	0.0214261242416604	0.0150924214823019	0.0138121050447397	0.0133559057244156	0.0155551916320165	0.0168712617430886	0.01421262026971	0.0138054311568608	0.0193142754632939	0.0166902467285389	0.0145836916131555	0.0152906985419672	0.0172318547453741	0.0153190935497893	0.0198464222620478	0.0172812652234095	0.0170767844189509	0.018530214426291	0.0144903523522617	0.0452954073621326	0.0178665634607827	0.0210097035696853
hsa2914	0.0204914533486746	0.0163704829137303	0.0140470667622577	0.0161495685544815	0.0135068980703746	0.0158875762130633	0.013558753884287	0.0148976488342063	0.0186310094100736	0.0161057065587843	0.0155370446104704	0.0149996884187995	0.0127435334059053	0.0151714170384547	0.019024303191807	0.0126956338961432	0.0134760986112967	0.0156396258893311	0.0167119247311414	0.0128326079689467	0.0116414974663837	0.0124479106712602	0.0144499417008645	0.0119815169411999	0.0137988627529201	0.0191263176416297	0.0167539630921468	0.0161925992527537	0.0144110335646007	0.0174920911733345	0.0134085455566952	0.0152840347973366	0.150562157152117	0.0184732469719706	0.0561708487006887	0.0162802796723362	0.322530215949856	0.414857702204629	0.412684526649842	1	0.322656180286823	0.696997326419955	0.716880621706464	0.768153851429257	0.0139548787796471	0.0146729969848993	0.0198575657539221	0.0248055677983046	0.0253228205229965	0.0191784695821136	0.015351728457027	0.011698257907558	0.0141296299660369	0.0136313472759262	0.014336029037953	0.0197461514933725	0.0163026454151885	0.019674185493635	0.0134534849198887	0.0150118020027718	0.0192339049233398	0.0170892645971366	0.02042693130747	0.0176075963818792	0.0171585363225269	0.0115913524573528	0.0142377469534613	0.017672956254114	0.0183589108408839	0.0127908034388425	0.0154533975261932	0.0202758519658434	0.0127991795135638	0.0198895419477995	0.0150161657545486	0.0132598293076925	0.0177606658591811	0.012595582357136	0.0178058584662324	0.0134006812191615	0.0109990678684955	0.0144263214399419	0.0243456461026299	0.015010351330153	0.014177805452881	0.0122758380896993	0.0147206477616388	0.0164815498094305	0.0159035320111543	0.0149786960698008	0.0174035042345586	0.0148653820576532	0.0257921433309785	0.0137104785935227	0.0224352759438031
hsa2915	0.015078964528542	0.016394201010872	0.0132519160886912	0.0126868157952123	0.0121608622840907	0.011360909564205	0.0142048412667056	0.0103631525571979	0.0174240379761074	0.0147343075386949	0.0131486863484034	0.0181088270410196	0.0142625869138141	0.0148709707084136	0.0165952637016929	0.0186727995222585	0.0142034682013807	0.0118396479863076	0.0220922331494315	0.0127813567960839	0.0169756912212274	0.0181053019660774	0.0132195308637748	0.0150629369987747	0.0128378554695324	0.014661735129214	0.0130878829165139	0.0195301167604328	0.0137400819238479	0.0168732716654775	0.011246310897422	0.0123014085317934	0.1570660363116	0.0137727012542156	0.0357610664993064	0.0167014308965745	0.59566574896329	0.343546246066606	0.343873537203105	0.322656180286823	1	0.311991277352112	0.320209095278583	0.323969444375322	0.0111781487258012	0.0139184720218167	0.0184279352938898	0.0110915819239628	0.0131345254084106	0.0128493087423983	0.0115182044152523	0.0119815370910208	0.0141236402885405	0.012886554922583	0.0142240655221921	0.0128814991278969	0.0171138469658179	0.013114970531525	0.0215744468109552	0.0135236983356125	0.0137627786650732	0.0151297894119763	0.0156288009027766	0.0160217077940023	0.0160980507992243	0.0153934115201007	0.0153063508797819	0.0120905192293606	0.0135819896978089	0.0146795118652341	0.0118871986484578	0.0126970480192683	0.012275911409239	0.0166698378713633	0.0135236082204449	0.0126090299508305	0.0143367769846062	0.011361761047029	0.0162278712491924	0.0134020878514873	0.0126150091573713	0.021596599415934	0.0118429371849015	0.015947096143368	0.0166601417582635	0.0144910347348544	0.0130327609696436	0.0148271068187227	0.0145200147668625	0.021522309743659	0.0126641079146724	0.0129552608006613	0.0163764625655117	0.0125299808896649	0.0150765989263719
hsa2916	0.0158595018068263	0.0162690868730489	0.0141966727868017	0.017995868520855	0.0131725892117031	0.011510793009448	0.0167178542375273	0.0115897768249894	0.0188736365322255	0.0176517600979821	0.0119731710458298	0.016532977343371	0.0140821303010455	0.0136399792704286	0.0192599058322891	0.0119927026839146	0.0147257676670837	0.012110445617823	0.0159952868999252	0.0136563426216951	0.014776062928372	0.0153025127297169	0.0143523279285222	0.0160042257643999	0.0134573274845071	0.0222884553080514	0.0156956693758381	0.020495849027965	0.0125292182160245	0.0174365193852627	0.012568680038946	0.0135627716122134	0.156197296129684	0.0152348783183131	0.0494470444281289	0.014072676101864	0.320923637756613	0.422691967246221	0.424031086084933	0.696997326419955	0.311991277352112	1	0.680672570716327	0.700963503617191	0.0143385613537628	0.0150764238682177	0.0191744109175505	0.0247152337121655	0.0270703342165186	0.0191731837945184	0.017912639338098	0.0157908434931748	0.0177964017764027	0.0137687423990858	0.0119365342095434	0.0149498353651772	0.0177080717536666	0.0204529425246493	0.0127801078080192	0.0135303018987076	0.0200334540947359	0.014152131062816	0.0181382615588305	0.0178404349107243	0.0173671630613119	0.0170883340864992	0.0164578577060422	0.0145821193067889	0.017830053816636	0.0121689632686988	0.0148370823777626	0.0160060923950866	0.0145209915656855	0.0149866898032332	0.0151630101731899	0.0174089579017561	0.0139551074685608	0.0151395714696982	0.0161430192753167	0.0165739484469913	0.0123288893080678	0.0140144406760515	0.0134696249410569	0.0143948500326148	0.0145676172869621	0.016323166925189	0.0137985966412054	0.0161152809060365	0.0137875431266585	0.0126151868853305	0.0154324153435862	0.0121715472219098	0.0230213189001211	0.0134057911085761	0.0136090846004752
