	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D01242	0.102564	0.170732	0.072727	0.098039	0.205128	0.053571	0.142857	0.145833	0.2	0.25	0.072727	0.333333	0.361702	0.145833	0.333333	0.177778	0.170732	0.361702	0.447368	0.245283	0.142857	0.295455	0.133333	0.358974	0.202532	0.1875	0.08	0.022222	0.218182	0.160714	0.244898	0.342857	0.155556	0.473684	0.27907	0.346939	0.243902	0.271186	0.222222	0.089286	0.170213	0.28	0.217391	0.204082	0.170213	0.22093	0.067797	0.227273	0.272727	0.176471	0.617647	0.317073	0.340909	0.588235	0.222222	0.162791	0.297872	0.22449	0.238095	0.25641	0.675	0.326923	0.313725	0.294118	0.125	0.113636	0.333333	0.16	0.051282	0.159091	0.307692	0.285714	0.159091	0.1875	0.188406	0.139535	0.136364	0.014706	0.285714	0.2	0.377358	0.266667	0.19403	0.318182	0.380952	0.297872	0.245283	0.191489	0.208333	0.3125	0.215686	0.046154	0.280702	0.258621	0.2	0.224138	0.183673	0.227273	0.208791	0.073529	0.22449	0.195122	0.14	0.261538	0.447368	0.096774	0.130435	0.213115	0.036364	0.217391	0.218182	0.230769	0.25	0.227273	0.340426	0.26	0.085106	0.207547	0.540541	0.068182	0.254902	0.37037	0.351852	1	0.210526	0.215686	0.319149	0.357143	0.230769	0.207547	0.046875	0.341463	0.236842	0.25	0.310345	0.292683	0.175439	0.264151	0.226415	0.235294	0.313725	0.333333	0.317073	0.222222	0.361702	0.295455	0.272727	0.380952	0.166667	0.135593	0.15	0.254545	0.265306	0.164179	0.092308	0.290909	0.166667	0.150943	0.277778	0.243902	0.163265	0.25	0.276923	0.030769	0.228261	0.066667	0.071429	0.319149	0.234043	0.295455	0.212766	0.229167	0.355556	0.313725	0.22449	0.204545	0.195652	0.526316	0.217391	0.341463	0.268293	0.148148	0.295455	0.363636	0.071429	0.157895	0.16	0.394737	0.354167	0.262295	0.086207	0.206897	0.377358	0.121951	0.25	0.163636	0.183673	0.155556	0.285714	0.1875	0.269231	0.266667	0.244444	0.15942	0.178571	0	0.263158	0.316667	0.28	0.142857	0.214286	0.428571	0.375	0.134615	0.270833	0.367347	0.14	0.04	0.311475	0.230769	0.270833	0.191489	0.142857
D01269	0.189189	0.225	0.153846	0.096154	0.142857	0.176471	0.325581	0.365854	0.355556	0.186047	0.153846	0.266667	0.12069	0.217391	0.352941	0.125	0.225	0.25	0.272727	0.34	0.166667	0.348837	0.106383	0.317073	0.297297	0.208333	0.1	0.205128	0.333333	0.245283	0.409091	0.090909	0.152174	0.325581	0.244444	0.288462	0.209302	0.288136	0.217391	0.148148	0.098039	0.3	0.1875	0.2	0.098039	0.191011	0.163636	0.170213	0.295455	0.326087	0.272727	0.195652	0.395349	0.27907	0.217391	0.040816	0.377778	0.244898	0.152174	0.190476	0.236364	0.372549	0.283019	0.34	0.095238	0.136364	0.088889	0.372093	0	0.155556	0.38	0.375	0.181818	0.183673	0.220588	0.162791	0.108696	0.147541	0.254902	0.244898	0.213115	0.26087	0.265625	0.255319	0.282609	0.347826	0.395833	0.096154	0.311111	0.306122	0.285714	0.131148	0.15625	0.213115	0.253968	0.125	0.282609	0.122449	0.168421	0.213115	0.326087	0.136364	0.348837	0.202899	0.272727	0.352941	0.261905	0.415094	0.208333	0.117647	0.236364	0.139535	0.108696	0.145833	0.230769	0.361702	0.083333	0.477273	0.26087	0.090909	0.354167	0.209677	0.233333	0.210526	1	0.369565	0.340426	0.487179	0.477273	0.27451	0.133333	0.4	0.142857	0.133333	0.241935	0.125	0.307692	0.192982	0.32	0.185185	0.36	0.12766	0.309524	0.456522	0.382979	0.318182	0.212766	0.404762	0.230769	0.172414	0.206897	0.25	0.340426	0.362069	0.263158	0.16129	0.325581	0.291667	0.272727	0.130435	0.234043	0.133333	0.272727	0.172414	0.225806	0.139535	0.095238	0.431818	0.134615	0.348837	0.137255	0.153846	0.377778	0.192982	0.22	0.148936	0.244444	0.229167	0.163265	0.365854	0.204545	0.166667	0.26087	0.355556	0.196078	0.196429	0.255319	0.102041	0.2	0.21875	0.185185	0.339623	0.254237	0.236842	0.139785	0.205607	0.18	0.104167	0.410256	0.288889	0.367347	0.45	0.266667	0.246154	0.313725	0.25641	0.139535	0.230769	0.3	0.113636	0.130435	0.326087	0.4	0.25	0.24	0.283019	0.234043	0.104167	0.157143	0.25	0.347826	0.163265	0.23913
D01295	0.15625	0.135135	0.104167	0.086957	0.138889	0.104167	0.219512	0.25641	0.421053	0.222222	0.081633	0.315789	0.115385	0.113636	0.44186	0.175	0.166667	0.318182	0.25641	0.304348	0.166667	0.416667	0.071429	0.424242	0.348485	0.159091	0.090909	0.142857	0.297872	0.204082	0.341463	0.108108	0.15	0.351351	0.361111	0.22449	0.285714	0.301887	0.195122	0.078431	0.113636	0.26087	0.162791	0.104167	0.113636	0.2375	0.075472	0.170732	0.388889	0.255814	0.324324	0.263158	0.432432	0.333333	0.25641	0.047619	0.375	0.317073	0.210526	0.228571	0.326087	0.575	0.244898	0.333333	0.026316	0.131579	0.105263	0.238095	0.029412	0.125	0.55	0.411765	0.216216	0.214286	0.169231	0.162162	0.128205	0.086207	0.325581	0.255814	0.218182	0.243902	0.174603	0.268293	0.3	0.309524	0.363636	0.111111	0.3	0.325581	0.142857	0.068966	0.175439	0.288462	0.263158	0.181818	0.209302	0.116279	0.155556	0.116667	0.285714	0.131579	0.307692	0.134328	0.324324	0.192308	0.210526	0.307692	0.108696	0.111111	0.22	0.135135	0.128205	0.142857	0.212766	0.390244	0.071429	0.348837	0.275	0.051282	0.318182	0.259259	0.367347	0.215686	0.369565	1	0.4	0.416667	0.348837	0.414634	0.089286	0.441176	0.205882	0.157895	0.372549	0.119048	0.196078	0.244898	0.282609	0.163265	0.525	0.095238	0.333333	0.333333	0.380952	0.457143	0.162791	0.405405	0.212766	0.150943	0.166667	0.235294	0.4	0.241379	0.140351	0.181818	0.25	0.170213	0.26	0.153846	0.133333	0.157895	0.327586	0.109091	0.215909	0.05	0.054054	0.272727	0.130435	0.416667	0.159091	0.104167	0.375	0.173077	0.2	0.175	0.324324	0.268293	0.086957	0.361111	0.243243	0.166667	0.275	0.35	0.102041	0.2	0.238095	0.119048	0.204082	0.145161	0.117647	0.306122	0.313725	0.25	0.164706	0.173077	0.209302	0.069767	0.655172	0.275	0.538462	0.545455	0.25	0.15625	0.2	0.05	0.135135	0.303571	0.288889	0.135135	0.153846	0.317073	0.441176	0.204545	0.145833	0.244898	0.186047	0.022222	0.193548	0.26087	0.410256	0.190476	0.219512
D01297	0.15625	0.166667	0.081633	0.06383	0.205882	0.081633	0.25	0.25641	0.421053	0.257143	0.081633	0.315789	0.208333	0.139535	0.377778	0.205128	0.166667	0.288889	0.361111	0.333333	0.235294	0.545455	0.153846	0.305556	0.219178	0.186047	0.090909	0.142857	0.355556	0.156863	0.486486	0.205882	0.179487	0.388889	0.324324	0.304348	0.323529	0.301887	0.25641	0.078431	0.113636	0.380952	0.190476	0.177778	0.113636	0.207317	0.1875	0.2	0.470588	0.255814	0.4	0.297297	0.558824	0.371429	0.25641	0.128205	0.486486	0.285714	0.210526	0.264706	0.270833	0.3125	0.270833	0.363636	0.083333	0.162162	0.2	0.268293	0.060606	0.25	0.409091	0.548387	0.285714	0.214286	0.134328	0.264706	0.257143	0.086207	0.425	0.285714	0.240741	0.275	0.138462	0.268293	0.268293	0.27907	0.304348	0.136364	0.368421	0.23913	0.166667	0.050847	0.196429	0.175439	0.180328	0.140351	0.238095	0.2	0.181818	0.135593	0.317073	0.228571	0.275	0.225806	0.361111	0.192308	0.277778	0.333333	0.159091	0.282051	0.22	0.235294	0.189189	0.230769	0.295455	0.5	0.216216	0.288889	0.378378	0.051282	0.487179	0.236364	0.34	0.319149	0.340426	0.4	1	0.5	0.414634	0.208333	0.051724	0.53125	0.205882	0.222222	0.372549	0.205128	0.244898	0.196078	0.372093	0.266667	0.355556	0.179487	0.371429	0.363636	0.45	0.457143	0.282051	0.529412	0.1875	0.270833	0.166667	0.369565	0.365854	0.263158	0.226415	0.203704	0.25	0.222222	0.188679	0.184211	0.159091	0.222222	0.327586	0.12963	0.188889	0.05	0.054054	0.272727	0.209302	0.545455	0.133333	0.152174	0.527778	0.22	0.285714	0.146341	0.225	0.368421	0.136364	0.441176	0.314286	0.302326	0.243902	0.459459	0.08	0.22449	0.333333	0.205128	0.311111	0.245614	0.117647	0.333333	0.288462	0.290323	0.151163	0.173077	0.209302	0.179487	0.5	0.214286	0.333333	0.416667	0.25	0.15625	0.2	0.05	0.235294	0.237288	0.208333	0.166667	0.184211	0.255814	0.53125	0.261905	0.222222	0.244898	0.275	0.045455	0.174603	0.208333	0.447368	0.190476	0.315789
D01324	0.142857	0.193548	0.090909	0.046512	0.2	0.090909	0.285714	0.333333	0.324324	0.258065	0.090909	0.323529	0.152174	0.157895	0.390244	0.135135	0.15625	0.325	0.419355	0.341463	0.233333	0.533333	0.111111	0.354839	0.235294	0.210526	0.102564	0.166667	0.365854	0.2	0.470588	0.125	0.138889	0.451613	0.294118	0.25	0.25	0.333333	0.257143	0.086957	0.1	0.358974	0.216216	0.142857	0.1	0.189873	0.130435	0.194444	0.451613	0.289474	0.517241	0.264706	0.6	0.535714	0.257143	0.026316	0.5625	0.289474	0.205882	0.266667	0.217391	0.414634	0.272727	0.341463	0.030303	0.225806	0.121212	0.27027	0	0.212121	0.390244	0.535714	0.212121	0.179487	0.145161	0.225806	0.147059	0.137255	0.333333	0.289474	0.215686	0.277778	0.15	0.305556	0.305556	0.25	0.309524	0.097561	0.382353	0.268293	0.159091	0.075472	0.215686	0.192308	0.218182	0.132075	0.236842	0.131579	0.137931	0.127273	0.324324	0.225806	0.314286	0.20339	0.419355	0.23913	0.322581	0.3125	0.15	0.153846	0.244444	0.193548	0.147059	0.194444	0.3	0.405405	0.111111	0.432432	0.4375	0.028571	0.432432	0.211538	0.291667	0.357143	0.487179	0.457143	0.5	1	0.394737	0.232558	0.076923	0.571429	0.16129	0.181818	0.3	0.166667	0.217391	0.217391	0.317073	0.209302	0.4	0.108108	0.433333	0.375	0.514286	0.393939	0.216216	0.678571	0.209302	0.166667	0.16	0.288889	0.378378	0.240741	0.153846	0.22449	0.285714	0.190476	0.208333	0.176471	0.15	0.181818	0.309091	0.142857	0.172414	0.027778	0.030303	0.275	0.146341	0.533333	0.121951	0.142857	0.612903	0.244444	0.25641	0.135135	0.257143	0.424242	0.125	0.517241	0.28125	0.186047	0.277778	0.580645	0.113636	0.195652	0.305556	0.135135	0.255814	0.222222	0.106383	0.311111	0.265306	0.25	0.160494	0.147059	0.175	0.108108	0.535714	0.243243	0.410256	0.4375	0.285714	0.210526	0.222222	0.121212	0.15625	0.236364	0.232558	0.15625	0.176471	0.289474	0.692308	0.297297	0.190476	0.244444	0.277778	0.025	0.189655	0.261905	0.428571	0.184211	0.323529
D01332	0.21875	0.222222	0.170213	0.209302	0.162162	0.170213	0.209302	0.243902	0.272727	0.243243	0.170213	0.268293	0.153846	0.108696	0.28	0.113636	0.189189	0.22449	0.275	0.215686	0.189189	0.432432	0.093023	0.225	0.166667	0.177778	0.06383	0.2	0.26	0.173077	0.425	0.162162	0.116279	0.3	0.214286	0.265306	0.205128	0.245614	0.186047	0.117647	0.108696	0.25	0.181818	0.170213	0.108696	0.16092	0.18	0.162791	0.444444	0.217391	0.275	0.219512	0.410256	0.282051	0.243902	0.069767	0.357143	0.244444	0.170732	0.216216	0.188679	0.25	0.285714	0.319149	0.025	0.125	0.157895	0.255814	0	0.146341	0.306122	0.428571	0.236842	0.152174	0.21875	0.184211	0.121951	0.083333	0.255319	0.244444	0.254545	0.204545	0.225806	0.227273	0.227273	0.425	0.47619	0.106383	0.285714	0.255319	0.288889	0.103448	0.169492	0.15	0.213115	0.098361	0.173913	0.111111	0.12766	0.112903	0.302326	0.153846	0.261905	0.181818	0.307692	0.306122	0.297297	0.4	0.204545	0.181818	0.188679	0.157895	0.15	0.162791	0.229167	0.340909	0.175	0.276596	0.261905	0.075	0.363636	0.166667	0.232143	0.230769	0.477273	0.348837	0.414634	0.394737	1	0.22449	0.105263	0.416667	0.162162	0.15	0.263158	0.139535	0.431818	0.166667	0.270833	0.156863	0.285714	0.2	0.315789	0.377778	0.363636	0.325	0.333333	0.384615	0.229167	0.166667	0.140351	0.226415	0.288889	0.298246	0.288462	0.175439	0.238095	0.325581	0.3	0.146341	0.292683	0.15	0.295082	0.105263	0.224719	0.157895	0.078947	0.348837	0.125	0.432432	0.104167	0.122449	0.390244	0.188679	0.244444	0.113636	0.186047	0.255814	0.106383	0.342105	0.230769	0.183673	0.204545	0.365854	0.191489	0.215686	0.227273	0.139535	0.196078	0.196721	0.156863	0.245283	0.254545	0.235294	0.122222	0.180952	0.148936	0.090909	0.388889	0.232558	0.291667	0.325	0.209302	0.1875	0.319149	0.222222	0.157895	0.229508	0.333333	0.128205	0.146341	0.191489	0.416667	0.25	0.357143	0.26	0.292683	0.090909	0.151515	0.176471	0.325581	0.181818	0.238095
D01346	0.21875	0.294118	0.122449	0.061224	0.194444	0.122449	0.130435	0.159091	0.365854	0.210526	0.122449	0.333333	0.132075	0.040816	0.422222	0.289474	0.294118	0.333333	0.275	0.291667	0.1	0.177778	0.119048	0.324324	0.22973	0.12766	0.086957	0.105263	0.369565	0.173077	0.212766	0.102564	0.263158	0.268293	0.416667	0.377778	0.305556	0.365385	0.186047	0.036364	0.159091	0.153846	0.181818	0.1	0.133333	0.2625	0.035088	0.219512	0.209302	0.166667	0.275	0.282051	0.25	0.282051	0.133333	0.045455	0.266667	0.302326	0.230769	0.184211	0.285714	0.382979	0.369565	0.24	0.025	0.097561	0.1	0.148936	0.027778	0.093023	0.28	0.190476	0.175	0.204545	0.278689	0.097561	0.179487	0.031746	0.255319	0.217391	0.326923	0.358974	0.288136	0.285714	0.317073	0.325581	0.319149	0.155556	0.2	0.372093	0.26087	0.084746	0.210526	0.326923	0.321429	0.196429	0.148936	0.190476	0.115789	0.029851	0.191489	0.153846	0.177778	0.147059	0.307692	0.185185	0.142857	0.296296	0.039216	0.106383	0.235294	0.189189	0.179487	0.111111	0.282609	0.311111	0	0.25	0.261905	0.131579	0.2	0.25	0.352941	0.230769	0.27451	0.414634	0.208333	0.232558	0.22449	1	0.105263	0.214286	0.264706	0.210526	0.384615	0.195122	0.235294	0.285714	0.196078	0.18	0.4	0.142857	0.219512	0.319149	0.25	0.292683	0.3	0.227273	0.18	0.188679	0.140351	0.27451	0.318182	0.254237	0.264151	0.218182	0.155556	0.266667	0.354167	0.205128	0.261905	0.210526	0.19697	0.05	0.267442	0.128205	0.108108	0.318182	0.285714	0.232558	0.204545	0.145833	0.23913	0.211538	0.244444	0.225	0.416667	0.285714	0.130435	0.275	0.333333	0.208333	0.325	0.244444	0.12	0.215686	0.173913	0.113636	0.244898	0.15873	0.053571	0.245283	0.408163	0.135135	0.174419	0.24	0.2	0.116279	0.282051	0.432432	0.409091	0.325	0.368421	0.266667	0.347826	0.073171	0.128205	0.339286	0.395349	0.128205	0.236842	0.302326	0.243902	0.122449	0.23913	0.369565	0.104167	0.090909	0.1875	0.304348	0.23913	0.209302	0.155556
D01352	0.076923	0.175	0.657143	0.195652	0.15	0.611111	0.1	0.125	0.092593	0.020833	0.567568	0.037736	0.05	0.173913	0.098361	0.130435	0.119048	0.105263	0.08	0.140351	0.021739	0.037037	0.086957	0.083333	0.105882	0.191489	0.081633	0.153846	0.081967	0.391304	0.052632	0.022222	0.085106	0.078431	0.102041	0.160714	0.020408	0.057143	0.102041	0.363636	0.125	0.086207	0.170213	0.035714	0.125	0.181818	0.087719	0.081633	0.037736	0.156863	0.058824	0.081633	0.09434	0.06	0.148936	0.113636	0.111111	0.072727	0.085106	0.043478	0.064516	0.152542	0.1	0.101695	0.1	0.116279	0.021739	0.096154	0.025641	0.136364	0.098361	0.06	0.086957	0.166667	0.227273	0.021277	0.042553	0.079365	0.050847	0.113208	0.107692	0.166667	0.234375	0.055556	0.096154	0.153846	0.160714	0.122449	0.096154	0.127273	0.173077	0.914286	0.2	0.074627	0.283333	0.186441	0.14	0.12766	0.112245	0.125	0.053571	0.021277	0.142857	0.094595	0.08	0.196429	0.108696	0.196721	0.142857	0.037736	0.2	0.146341	0.088889	0.104167	0.127273	0.068966	0.041667	0.067797	0.098039	0.179487	0.086207	0.057971	0.028571	0.046875	0.133333	0.089286	0.051724	0.076923	0.105263	0.105263	1	0.058824	0.069767	0.139535	0.041667	0.106383	0.178571	0.047619	0.103448	0.127273	0.081967	0.0625	0.06	0.101695	0.086207	0.076923	0.1	0.075472	0.319149	0.118644	0.416667	0.172414	0.109091	0.203125	0.186441	0.166667	0.122449	0.132075	0.172414	0.162791	0.244444	0.139535	0.025	0.1	0.204301	0.205128	0.222222	0.173077	0.14	0.037037	0.166667	0.09434	0.111111	0.118644	0.134615	0.155556	0.148936	0.075472	0.1	0.125	0.0625	0.12963	0.142857	0.072727	0.475	0.354167	0.117647	0.106383	0.142857	0.101449	0.347826	0.061538	0.125	0.071429	0.11828	0.154545	0.163265	0.085106	0.06	0.12	0.083333	0.098039	0.170213	0.338983	0.27451	0.175	0.068182	0.130435	0.188679	0.044444	0.136364	0.072727	0.08	0.115385	0.132075	0.137931	0.098039	0.378378	0.097222	0.235294	0.111111	0.122449	0.1
D01358	0.153846	0.166667	0.069767	0.075	0.214286	0.095238	0.30303	0.3125	0.382353	0.321429	0.069767	0.433333	0.159091	0.166667	0.410256	0.142857	0.166667	0.342105	0.448276	0.358974	0.296296	0.62963	0.117647	0.37931	0.223881	0.222222	0.078947	0.1	0.384615	0.181818	0.454545	0.172414	0.147059	0.482759	0.3125	0.261905	0.310345	0.319149	0.272727	0.066667	0.105263	0.342105	0.264706	0.210526	0.105263	0.194805	0.136364	0.205882	0.535714	0.27027	0.5	0.322581	0.586207	0.464286	0.3125	0.027778	0.5	0.305556	0.21875	0.333333	0.255814	0.365854	0.285714	0.358974	0.066667	0.2	0.166667	0.363636	0.037037	0.225806	0.375	0.863636	0.225806	0.222222	0.15	0.285714	0.193548	0.098039	0.388889	0.382353	0.22449	0.333333	0.155172	0.323529	0.323529	0.297297	0.394737	0.131579	0.363636	0.282051	0.166667	0.057692	0.22449	0.2	0.203704	0.137255	0.285714	0.171429	0.154762	0.153846	0.382353	0.241379	0.294118	0.210526	0.448276	0.222222	0.344828	0.297872	0.157895	0.228571	0.255814	0.25	0.233333	0.242424	0.351351	0.428571	0.117647	0.416667	0.466667	0.030303	0.457143	0.22	0.395349	0.341463	0.4	0.441176	0.53125	0.571429	0.416667	0.214286	0.058824	1	0.259259	0.233333	0.285714	0.212121	0.255814	0.255814	0.333333	0.25	0.421053	0.147059	0.708333	0.432432	0.457143	0.466667	0.264706	0.666667	0.190476	0.173913	0.166667	0.365854	0.441176	0.27451	0.16	0.234043	0.34375	0.230769	0.191489	0.1875	0.157895	0.233333	0.346154	0.102041	0.176471	0.029412	0.032258	0.289474	0.153846	0.62963	0.128205	0.15	0.5	0.255814	0.305556	0.142857	0.272727	0.363636	0.131579	0.555556	0.3	0.195122	0.294118	0.46875	0.119048	0.177778	0.323529	0.142857	0.3	0.230769	0.111111	0.325581	0.304348	0.32	0.164557	0.138614	0.216216	0.147059	0.64	0.257143	0.394737	0.466667	0.30303	0.196429	0.232558	0.09375	0.166667	0.269231	0.214286	0.206897	0.1875	0.305556	0.68	0.243243	0.2	0.255814	0.294118	0.026316	0.196429	0.243902	0.411765	0.194444	0.30303
D01386	0.294118	0.285714	0.085714	0.060606	0.444444	0.085714	0.296296	0.307692	0.21875	0.208333	0.085714	0.296296	0.131579	0.133333	0.205128	0.391304	0.35	0.228571	0.307692	0.216216	0.227273	0.241379	0.2	0.391304	0.15625	0.2	0.064516	0	0.210526	0.257143	0.176471	0.181818	0.291667	0.296296	0.307692	0.216216	0.304348	0.148936	0.214286	0.081081	0.214286	0.162162	0.25	0.225806	0.172414	0.135135	0.05	0.269231	0.25	0.3	0.36	0.434783	0.225806	0.32	0.259259	0.115385	0.212121	0.258065	0.347826	0.333333	0.277778	0.230769	0.15	0.153846	0.142857	0.217391	0.173913	0.37037	0.111111	0.153846	0.175	0.222222	0.25	0.384615	0.173077	0.217391	0.26087	0.021277	0.2	0.258065	0.155556	0.384615	0.18	0.275862	0.37037	0.290323	0.25	0.25	0.275862	0.235294	0.205882	0.068182	0.181818	0.181818	0.163265	0.190476	0.37037	0.222222	0.085366	0.083333	0.258065	0.217391	0.241379	0.173077	0.307692	0.146341	0.24	0.204545	0.058824	0.25	0.15	0.5	0.526316	0.222222	0.272727	0.2	0.071429	0.228571	0.333333	0.130435	0.131579	0.177778	0.209302	0.236842	0.142857	0.205882	0.205882	0.16129	0.162162	0.264706	0.069767	0.259259	1	0.45	0.145833	0.333333	0.15	0.243243	0.189189	0.166667	0.179487	0.148148	0.222222	0.216216	0.162162	0.241379	0.206897	0.233333	0.272727	0.121951	0.230769	0.263158	0.242424	0.1875	0.136364	0.190476	0.458333	0.25	0.170732	0.363636	0.285714	0.45	0.148148	0.022222	0.121951	0.08	0.090909	0.242424	0.275862	0.241379	0.333333	0.310345	0.212121	0.179487	0.21875	0.391304	0.416667	0.275862	0.206897	0.259259	0.291667	0.138889	0.333333	0.21875	0.147059	0.25	0.233333	0.185185	0.222222	0.191489	0.105263	0.195122	0.209302	0.315789	0.105263	0.091837	0.37037	0.24	0.32	0.241379	0.153846	0.241379	0.346154	0.18	0.25	0	0.125	0.183673	0.162162	0.285714	0.363636	0.3	0.214286	0.117647	0.142857	0.210526	0.2	0.033333	0.113208	0.228571	0.25	0.206897	0.206897
D01390	0.190476	0.428571	0.138889	0.055556	0.705882	0.138889	0.1875	0.233333	0.235294	0.230769	0.138889	0.225806	0.15	0.15625	0.190476	0.458333	0.304348	0.277778	0.321429	0.230769	0.2	0.21875	0.222222	0.25	0.132353	0.3	0.125	0.037037	0.225	0.305556	0.194444	0.208333	0.307692	0.310345	0.233333	0.230769	0.222222	0.1875	0.321429	0.131579	0.275862	0.210526	0.357143	0.205882	0.233333	0.12987	0.046512	0.333333	0.225806	0.235294	0.37037	0.565217	0.242424	0.333333	0.321429	0.142857	0.228571	0.272727	0.545455	0.24	0.195122	0.275	0.166667	0.170732	0.173913	0.192308	0.2	0.25	0.095238	0.269231	0.190476	0.2	0.222222	0.444444	0.230769	0.192308	0.230769	0.040816	0.216216	0.3125	0.170213	0.56	0.24	0.290323	0.37931	0.264706	0.2	0.310345	0.333333	0.25	0.257143	0.136364	0.309524	0.27907	0.22449	0.292683	0.290323	0.384615	0.108434	0.1	0.2	0.291667	0.181818	0.185185	0.321429	0.219512	0.259259	0.166667	0.054054	0.310345	0.195122	0.764706	0.454545	0.333333	0.323529	0.153846	0.064516	0.15	0.344828	0.115385	0.210526	0.191489	0.170213	0.25	0.133333	0.157895	0.222222	0.181818	0.15	0.210526	0.139535	0.233333	0.45	1	0.183673	0.521739	0.166667	0.166667	0.175	0.285714	0.195122	0.172414	0.2	0.170732	0.179487	0.21875	0.266667	0.25	0.25	0.113636	0.307692	0.275	0.257143	0.2	0.177778	0.394737	0.310345	0.264706	0.186047	0.65	0.444444	1	0.140351	0.042553	0.117647	0.111111	0.125	0.189189	0.428571	0.21875	0.392857	0.413793	0.264706	0.25641	0.272727	0.458333	0.48	0.290323	0.357143	0.233333	0.416667	0.128205	0.444444	0.272727	0.135135	0.230769	0.25	0.206897	0.236842	0.204082	0.153846	0.181818	0.222222	0.217391	0.144737	0.1	0.428571	0.259259	0.2	0.258065	0.170732	0.181818	0.52	0.265306	0.371429	0	0.2	0.22	0.179487	0.25	0.736842	0.235294	0.233333	0.242424	0.228571	0.225	0.258065	0.0625	0.169811	0.314286	0.194444	0.357143	0.266667
D01441	0.133333	0.12	0.046875	0.084746	0.170213	0.063492	0.185185	0.188679	0.36	0.208333	0.046875	0.28	0.241379	0.125	0.381818	0.22	0.12	0.285714	0.285714	0.321429	0.142857	0.354167	0.134615	0.244898	0.320513	0.181818	0.148148	0.102041	0.388889	0.140625	0.326923	0.145833	0.276596	0.28	0.26	0.275862	0.311111	0.509091	0.211538	0.078125	0.166667	0.333333	0.207547	0.135593	0.166667	0.255556	0.126984	0.265306	0.333333	0.214286	0.26	0.24	0.367347	0.265306	0.26	0.074074	0.326923	0.387755	0.22449	0.212766	0.339286	0.4	0.363636	0.298246	0.081633	0.14	0.166667	0.2	0	0.134615	0.407407	0.319149	0.18	0.226415	0.2	0.14	0.16	0.149254	0.392157	0.36	0.372881	0.25	0.205479	0.32	0.269231	0.210526	0.275862	0.163636	0.375	0.339623	0.22807	0.055556	0.265625	0.35	0.283582	0.253968	0.178571	0.215686	0.204082	0.109589	0.307692	0.14	0.203704	0.285714	0.285714	0.169231	0.22449	0.28125	0.083333	0.142857	0.271186	0.166667	0.16	0.192308	0.314815	0.245614	0.092593	0.2	0.226415	0.037736	0.309091	0.389831	0.396552	0.310345	0.222222	0.372549	0.346154	0.3	0.263158	0.309091	0.041667	0.285714	0.145833	0.183673	1	0.196078	0.25	0.315789	0.280702	0.314815	0.339286	0.153846	0.192308	0.275862	0.358491	0.3	0.254902	0.32	0.126984	0.190476	0.132353	0.241935	0.346154	0.264706	0.161765	0.295082	0.185185	0.169492	0.327586	0.18	0.140351	0.183673	0.338235	0.190476	0.247423	0.037037	0.019231	0.22807	0.245283	0.354167	0.203704	0.155172	0.408163	0.229508	0.307692	0.22	0.26	0.294118	0.163636	0.26	0.276596	0.206897	0.27451	0.387755	0.079365	0.213115	0.2	0.173077	0.280702	0.231884	0.092308	0.322034	0.421053	0.227273	0.189474	0.247706	0.2	0.132075	0.347826	0.27451	0.345455	0.3	0.254902	0.173333	0.213115	0.037037	0.142857	0.318182	0.241379	0.12	0.18	0.259259	0.340426	0.175439	0.210526	0.339286	0.203704	0.034483	0.333333	0.2	0.352941	0.207547	0.254902
